query_id,log2FC,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
CM_cdhit-1_transcript_381868,22.06483505028974,1233950.IW22_09420,7.369999999999999e-56,180,"2EG8M@1|root,33A0F@2|Bacteria,4NZDA@976|Bacteroidetes,1I6TQ@117743|Flavobacteriia,3ZRFA@59732|Chryseobacterium",976|Bacteroidetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_382312,22.047498536760404,685778.AORL01000010_gene3153,9.389999999999999e-184,540,"COG0056@1|root,COG0056@2|Bacteria,1MUG7@1224|Proteobacteria,2TQYK@28211|Alphaproteobacteria,2K08A@204457|Sphingomonadales",204457|Sphingomonadales,C,Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit,atpA,-,3.6.3.14,ko:K02111,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194,ko01000",3.A.2.1,-,-,"ATP-synt_ab,ATP-synt_ab_C,ATP-synt_ab_N"
CM_cdhit-1_transcript_383346,22.04352720141353,236814.IX39_09770,2.28e-296,835,"COG0841@1|root,COG0841@2|Bacteria,4NDZG@976|Bacteroidetes,1HX2H@117743|Flavobacteriia,3ZPXZ@59732|Chryseobacterium",976|Bacteroidetes,V,Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family,-,-,-,ko:K03296,-,-,-,-,ko00000,2.A.6.2,-,-,ACR_tran
CM_cdhit-1_transcript_383546,22.04352720141353,491205.JARQ01000001_gene814,6.119999999999999e-87,257,"2FDWD@1|root,345WV@2|Bacteria,4P6H4@976|Bacteroidetes,1IA9R@117743|Flavobacteriia,3ZS10@59732|Chryseobacterium",976|Bacteroidetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_383722,21.673128295044332,1500281.JQKZ01000025_gene3446,0,971,"COG1012@1|root,COG1012@2|Bacteria,4NEB7@976|Bacteroidetes,1HWQG@117743|Flavobacteriia,3ZQC3@59732|Chryseobacterium",976|Bacteroidetes,C,"Catalyzes the oxidation of acetaldehyde, benzaldehyde, propionaldehyde and other aldehydes",aldB,-,1.2.1.3,"ko:K00128,ko:K00138","ko00010,ko00053,ko00071,ko00280,ko00310,ko00330,ko00340,ko00380,ko00410,ko00561,ko00620,ko00625,ko00903,ko00981,ko01100,ko01110,ko01120,ko01130,map00010,map00053,map00071,map00280,map00310,map00330,map00340,map00380,map00410,map00561,map00620,map00625,map00903,map00981,map01100,map01110,map01120,map01130",M00135,"R00264,R00631,R00710,R00711,R00904,R01752,R01986,R02549,R02678,R02940,R02957,R03283,R03869,R04065,R04506,R04903,R05050,R05237,R05238,R05286,R06366,R08146","RC00047,RC00071,RC00080,RC00186,RC00218,RC00242,RC00816,RC01500","ko00000,ko00001,ko00002,ko01000",-,-,-,Aldedh
CM_cdhit-1_transcript_384453,9.15948466016374,1550091.JROE01000032_gene4176,5e-10,59.7,"2EHME@1|root,33BD6@2|Bacteria,4NY3V@976|Bacteroidetes,1J001@117747|Sphingobacteriia",976|Bacteroidetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_384720,22.06483505028974,1247024.JRLH01000006_gene2667,3.26e-14,68.2,"2AHMX@1|root,317ZV@2|Bacteria,1PZIR@1224|Proteobacteria,1SU9H@1236|Gammaproteobacteria",1236|Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_384791,21.829875172897072,1453505.JASY01000008_gene948,1.99e-16,77.4,"2DNPH@1|root,32YF1@2|Bacteria,4NVUP@976|Bacteroidetes,1IIC9@117743|Flavobacteriia",976|Bacteroidetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_384937,21.673128295044332,1110697.NCAST_03_00002,2.62e-28,108,"2AHMW@1|root,317ZU@2|Bacteria,2HC22@201174|Actinobacteria",201174|Actinobacteria,S,Unextendable partial coding region,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_384953,21.991391428686057,130081.XP_005708643.1,1.36e-18,84.3,"2E3A4@1|root,2SADZ@2759|Eukaryota",2759|Eukaryota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_385090,21.757450536122825,575615.HMPREF0670_02906,1.4e-32,120,"2DNPH@1|root,32YF1@2|Bacteria,4NVUP@976|Bacteroidetes,2FZDB@200643|Bacteroidia",976|Bacteroidetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_385103,22.04352720141353,1150469.RSPPHO_03257,6.46e-5,45.1,"2DNPH@1|root,32YF1@2|Bacteria,1NARM@1224|Proteobacteria,2UJNP@28211|Alphaproteobacteria",28211|Alphaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_385159,22.047498536760404,83344.XP_007928849.1,8.89e-18,81.3,"KOG4853@1|root,KOG4853@2759|Eukaryota,3AB25@33154|Opisthokonta,3P6T1@4751|Fungi,3QZ1P@4890|Ascomycota,205UM@147541|Dothideomycetes,3MMEI@451867|Dothideomycetidae",4751|Fungi,S,encoded within the 25S rRNA gene on the opposite strand,-,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0008150,GO:0019222,GO:0031323,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043457,GO:0043467,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0065007",-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_385194,21.87080117827227,1453505.JASY01000008_gene948,2.5e-12,67.4,"2DNPH@1|root,32YF1@2|Bacteria,4NVUP@976|Bacteroidetes,1IIC9@117743|Flavobacteriia",976|Bacteroidetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_385249,22.047498536760404,1150469.RSPPHO_03259,1.19e-17,80.1,"2DTV2@1|root,33MS7@2|Bacteria,1NKAB@1224|Proteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_385327,22.019341394637642,1392489.JPOL01000002_gene1189,1.33e-29,110,"2EH3B@1|root,33AVB@2|Bacteria,4NXP5@976|Bacteroidetes,1I6KT@117743|Flavobacteriia,2XKF9@283735|Leeuwenhoekiella",976|Bacteroidetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_385368,11.706008063060526,3847.GLYMA13G11820.2,6.7e-23,95.1,"KOG4853@1|root,KOG4853@2759|Eukaryota,37VMJ@33090|Viridiplantae,3GJ4H@35493|Streptophyta",35493|Streptophyta,S,mitotic sister chromatid biorientation,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_385423,21.673128295044332,745310.G432_08665,3.85e-25,97.1,"2DSV3@1|root,33HII@2|Bacteria",2|Bacteria,S,ORF located using Blastx,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_385453,21.757450536122825,63577.G9NKZ9,3.07e-19,84,"2E13Y@1|root,2S8GD@2759|Eukaryota,3ACAZ@33154|Opisthokonta,3PFD1@4751|Fungi",4751|Fungi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_385525,9.291702651106714,632245.CLP_3136,1.13e-17,79.7,"2ED6K@1|root,3373A@2|Bacteria,1VI2S@1239|Firmicutes,24QZV@186801|Clostridia,36TJ8@31979|Clostridiaceae",186801|Clostridia,S,the current gene model (or a revised gene model) may contain one or more premature stops and or frameshifts,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_386293,21.673128295044332,491205.JARQ01000001_gene859,9.43e-109,315,"COG3871@1|root,COG3871@2|Bacteria,4NNGC@976|Bacteroidetes,1I1XY@117743|Flavobacteriia,3ZQAJ@59732|Chryseobacterium",976|Bacteroidetes,S,General stress protein,-,-,-,-,-,-,-,-,-,-,-,-,Pyrid_ox_like
CM_cdhit-1_transcript_386516,21.346541156320022,1408813.AYMG01000006_gene4181,4.16e-85,255,"COG1633@1|root,COG1633@2|Bacteria,4NP59@976|Bacteroidetes,1J0DM@117747|Sphingobacteriia",976|Bacteroidetes,S,Domain of unknown function (DUF2383),-,-,-,-,-,-,-,-,-,-,-,-,DUF2383
CM_cdhit-1_transcript_386766,11.432180148829273,4932.YLR154W-C,2.18e-13,69.3,"KOG4853@1|root,KOG4853@2759|Eukaryota,3AB25@33154|Opisthokonta,3P6T1@4751|Fungi,3QZ1P@4890|Ascomycota,3RW9V@4891|Saccharomycetes,3S2E1@4893|Saccharomycetaceae",4751|Fungi,S,encoded within the 25S rRNA gene on the opposite strand,-,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0008150,GO:0019222,GO:0031323,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043457,GO:0043467,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0065007",-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_386783,10.27985941336784,411459.RUMOBE_01293,3.99e-17,82.4,"2DX7X@1|root,32V2Y@2|Bacteria,1VB4V@1239|Firmicutes,254MP@186801|Clostridia,3Y083@572511|Blautia",186801|Clostridia,S,COG NOG38524 non supervised orthologous group,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_387272,22.08470146340354,4572.TRIUR3_00024-P1,2.26e-10,63.9,"KOG4853@1|root,KOG4853@2759|Eukaryota,37VMJ@33090|Viridiplantae,3GJ4H@35493|Streptophyta",35493|Streptophyta,S,mitotic sister chromatid biorientation,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_387449,8.473276152842361,28564.XP_002484510.1,1.1300000000000001e-26,110,"2CUCX@1|root,2RKS6@2759|Eukaryota,38QET@33154|Opisthokonta,3PS8M@4751|Fungi,3R19A@4890|Ascomycota",4751|Fungi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_387457,10.998542050723271,3847.GLYMA13G12160.1,1.76e-20,87.4,"29IC3@1|root,2RRJG@2759|Eukaryota,3812R@33090|Viridiplantae,3GR29@35493|Streptophyta",35493|Streptophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_387511,22.25524390890386,1122176.KB903532_gene2759,7.93e-16,73.9,"2EHME@1|root,33BD6@2|Bacteria,4NY3V@976|Bacteroidetes,1J001@117747|Sphingobacteriia",976|Bacteroidetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_387512,22.08470146340354,1122176.KB903532_gene2759,1.06e-18,81.3,"2EHME@1|root,33BD6@2|Bacteria,4NY3V@976|Bacteroidetes,1J001@117747|Sphingobacteriia",976|Bacteroidetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_387519,22.325745327941213,10228.TriadP62289,3.64e-19,84.7,"2CEI3@1|root,2S9X9@2759|Eukaryota,39P8S@33154|Opisthokonta,3BW5E@33208|Metazoa",33208|Metazoa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_387748,22.142411842134,376686.Fjoh_0505,1.45e-36,131,"2DQHW@1|root,336Z1@2|Bacteria,4NW5B@976|Bacteroidetes,1II7F@117743|Flavobacteriia,2NWD7@237|Flavobacterium",976|Bacteroidetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Gly-zipper_Omp,Gly-zipper_YMGG"
CM_cdhit-1_transcript_387820,11.134336145439512,28564.XP_002484510.1,3.01e-29,115,"2CUCX@1|root,2RKS6@2759|Eukaryota,38QET@33154|Opisthokonta,3PS8M@4751|Fungi,3R19A@4890|Ascomycota",4751|Fungi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_387874,22.019341394637642,421531.IX38_12170,5.0999999999999984e-228,633,"COG1902@1|root,COG1902@2|Bacteria,4NF98@976|Bacteroidetes,1I0PX@117743|Flavobacteriia,3ZQ9U@59732|Chryseobacterium",976|Bacteroidetes,C,"1,2-oxophytodienoate reductase",-,-,-,-,-,-,-,-,-,-,-,-,Oxidored_FMN
CM_cdhit-1_transcript_388406,10.306153206847965,1191299.AJYX01000045_gene214,2.05e-6,53.1,"2DPM9@1|root,332MQ@2|Bacteria,1NAPW@1224|Proteobacteria,1SDC6@1236|Gammaproteobacteria",1236|Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_388484,21.726869322652277,13735.ENSPSIP00000001938,1.84e-16,84,"29K1R@1|root,2RTAM@2759|Eukaryota,39YR1@33154|Opisthokonta,3BPA4@33208|Metazoa,3D0TK@33213|Bilateria,48CB2@7711|Chordata,496S2@7742|Vertebrata",33208|Metazoa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_388542,21.346541156320022,196164.23493383,1.45e-16,82,"29WRJ@1|root,30ICM@2|Bacteria,2H09C@201174|Actinobacteria",201174|Actinobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_388821,21.887086381694342,491205.JARQ01000001_gene841,1.1299999999999999e-212,592,"COG0457@1|root,COG0457@2|Bacteria,4NFHT@976|Bacteroidetes,1HX8F@117743|Flavobacteriia,3ZQJ0@59732|Chryseobacterium",976|Bacteroidetes,S,tetratricopeptide repeat,-,-,-,-,-,-,-,-,-,-,-,-,"TPR_1,TPR_11,TPR_16,TPR_17,TPR_19,TPR_2,TPR_8"
CM_cdhit-1_transcript_388849,21.991391428686057,1121286.AUMT01000003_gene2173,0,1106,"COG0612@1|root,COG0612@2|Bacteria,4NDXM@976|Bacteroidetes,1HYCC@117743|Flavobacteriia,3ZPYH@59732|Chryseobacterium",976|Bacteroidetes,S,Belongs to the peptidase M16 family,-,-,-,-,-,-,-,-,-,-,-,-,"Peptidase_M16,Peptidase_M16_C"
CM_cdhit-1_transcript_389376,22.101847805973055,1121286.AUMT01000011_gene2363,0,963,"COG0006@1|root,COG0006@2|Bacteria,4NI1J@976|Bacteroidetes,1HZVE@117743|Flavobacteriia,3ZQ0N@59732|Chryseobacterium",976|Bacteroidetes,E,Xaa-Pro aminopeptidase,-,-,3.4.11.9,ko:K01262,-,-,-,-,"ko00000,ko01000,ko01002",-,-,-,"Creatinase_N,Creatinase_N_2,Peptidase_M24,Peptidase_M24_C"
CM_cdhit-1_transcript_389440,21.726869322652277,491205.JARQ01000003_gene2105,9.359999999999999e-232,638,"COG0031@1|root,COG0031@2|Bacteria,4NDZ9@976|Bacteroidetes,1HX7P@117743|Flavobacteriia,3ZQRH@59732|Chryseobacterium",976|Bacteroidetes,E,Cystathionine beta-synthase,-,-,4.2.1.22,ko:K01697,"ko00260,ko00270,ko01100,ko01130,ko01230,map00260,map00270,map01100,map01130,map01230","M00035,M00338","R00891,R01290,R04942","RC00056,RC00069,RC00256,RC00489,RC01246","ko00000,ko00001,ko00002,ko01000",-,-,-,"CBS,PALP"
CM_cdhit-1_transcript_389946,21.673128295044332,491205.JARQ01000007_gene3162,0,871,"COG2027@1|root,COG2027@2|Bacteria,4NJGN@976|Bacteroidetes,1IIRS@117743|Flavobacteriia,3ZR7J@59732|Chryseobacterium",976|Bacteroidetes,M,Peptidase S13,dacB,-,3.4.16.4,ko:K07259,"ko00550,map00550",-,-,-,"ko00000,ko00001,ko01000,ko01002,ko01011",-,-,-,Peptidase_S13
CM_cdhit-1_transcript_390425,21.673128295044332,1121286.AUMT01000001_gene328,3.34e-263,731,"COG1538@1|root,COG1538@2|Bacteria,4NHN2@976|Bacteroidetes,1HY4J@117743|Flavobacteriia,3ZPZ8@59732|Chryseobacterium",976|Bacteroidetes,MU,membrane,-,-,-,-,-,-,-,-,-,-,-,-,OEP
CM_cdhit-1_transcript_391110,21.346541156320022,1121287.AUMU01000003_gene3010,8.719999999999999e-159,468,"COG1185@1|root,COG1185@2|Bacteria,4NE4Q@976|Bacteroidetes,1HWNZ@117743|Flavobacteriia,3ZP0M@59732|Chryseobacterium",976|Bacteroidetes,J,Involved in mRNA degradation. Catalyzes the phosphorolysis of single-stranded polyribonucleotides processively in the 3'- to 5'-direction,pnp,-,2.7.7.8,ko:K00962,"ko00230,ko00240,ko03018,map00230,map00240,map03018",M00394,"R00437,R00438,R00439,R00440",RC02795,"ko00000,ko00001,ko00002,ko01000,ko03016,ko03019",-,-,-,"KH_1,PNPase,RNase_PH,RNase_PH_C,S1"
CM_cdhit-1_transcript_391221,21.809888822339577,1121286.AUMT01000005_gene3348,2.15e-305,838,"COG1538@1|root,COG1538@2|Bacteria,4NDZK@976|Bacteroidetes,1HWRE@117743|Flavobacteriia,3ZQ3Q@59732|Chryseobacterium",976|Bacteroidetes,MU,RND transporter,-,-,-,-,-,-,-,-,-,-,-,-,OEP
CM_cdhit-1_transcript_391359,21.651903656124105,236814.IX39_02490,4.7599999999999995e-298,818,"COG1160@1|root,COG1160@2|Bacteria,4NE2J@976|Bacteroidetes,1HXD2@117743|Flavobacteriia,3ZQC7@59732|Chryseobacterium",976|Bacteroidetes,S,GTPase that plays an essential role in the late steps of ribosome biogenesis,der,-,-,ko:K03977,-,-,-,-,"ko00000,ko03009",-,-,-,"KH_dom-like,MMR_HSR1"
CM_cdhit-1_transcript_391759,21.709392194114866,10042.XP_006993118.1,1.03e-7,59.3,"COG0326@1|root,KOG0019@2759|Eukaryota,38B7K@33154|Opisthokonta,3BFAG@33208|Metazoa,3CVM1@33213|Bilateria,4807Q@7711|Chordata,49154@7742|Vertebrata,3JAF8@40674|Mammalia,35KSW@314146|Euarchontoglires,4Q384@9989|Rodentia",33208|Metazoa,O,CTP binding,HSP90AA1,"GO:0000003,GO:0000086,GO:0000166,GO:0000226,GO:0000278,GO:0000323,GO:0000578,GO:0000723,GO:0000902,GO:0000904,GO:0001505,GO:0001654,GO:0001745,GO:0001751,GO:0001752,GO:0001754,GO:0001775,GO:0001932,GO:0001934,GO:0002252,GO:0002253,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002429,GO:0002431,GO:0002433,GO:0002443,GO:0002444,GO:0002446,GO:0002682,GO:0002684,GO:0002757,GO:0002764,GO:0002768,GO:0003002,GO:0003006,GO:0003674,GO:0003824,GO:0004672,GO:0004713,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005700,GO:0005705,GO:0005737,GO:0005764,GO:0005773,GO:0005775,GO:0005813,GO:0005815,GO:0005829,GO:0005856,GO:0005886,GO:0006139,GO:0006259,GO:0006278,GO:0006355,GO:0006357,GO:0006403,GO:0006457,GO:0006464,GO:0006468,GO:0006518,GO:0006605,GO:0006606,GO:0006607,GO:0006626,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006839,GO:0006886,GO:0006887,GO:0006897,GO:0006898,GO:0006909,GO:0006913,GO:0006914,GO:0006950,GO:0006955,GO:0006986,GO:0006996,GO:0007004,GO:0007005,GO:0007006,GO:0007010,GO:0007017,GO:0007028,GO:0007049,GO:0007098,GO:0007154,GO:0007163,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007308,GO:0007309,GO:0007314,GO:0007315,GO:0007316,GO:0007346,GO:0007350,GO:0007351,GO:0007389,GO:0007399,GO:0007409,GO:0007417,GO:0007423,GO:0007465,GO:0008092,GO:0008104,GO:0008144,GO:0008150,GO:0008152,GO:0008285,GO:0008293,GO:0008298,GO:0008358,GO:0008595,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009266,GO:0009408,GO:0009409,GO:0009628,GO:0009631,GO:0009653,GO:0009790,GO:0009798,GO:0009880,GO:0009887,GO:0009889,GO:0009891,GO:0009893,GO:0009894,GO:0009896,GO:0009948,GO:0009952,GO:0009966,GO:0009967,GO:0009987,GO:0009994,GO:0010033,GO:0010389,GO:0010468,GO:0010528,GO:0010529,GO:0010556,GO:0010557,GO:0010562,GO:0010564,GO:0010604,GO:0010646,GO:0010647,GO:0010833,GO:0012505,GO:0015031,GO:0015630,GO:0015833,GO:0016020,GO:0016043,GO:0016049,GO:0016192,GO:0016301,GO:0016310,GO:0016462,GO:0016740,GO:0016772,GO:0016773,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017038,GO:0017076,GO:0017111,GO:0018108,GO:0018130,GO:0018193,GO:0018212,GO:0019094,GO:0019219,GO:0019220,GO:0019221,GO:0019222,GO:0019438,GO:0019538,GO:0019899,GO:0019900,GO:0019901,GO:0019904,GO:0019953,GO:0021700,GO:0021953,GO:0021954,GO:0021955,GO:0022008,GO:0022402,GO:0022406,GO:0022412,GO:0022414,GO:0022607,GO:0022613,GO:0022618,GO:0023051,GO:0023052,GO:0023056,GO:0030010,GO:0030030,GO:0030031,GO:0030139,GO:0030141,GO:0030154,GO:0030163,GO:0030182,GO:0030234,GO:0030235,GO:0030424,GO:0030425,GO:0030426,GO:0030427,GO:0030554,GO:0030911,GO:0031023,GO:0031175,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031329,GO:0031331,GO:0031334,GO:0031396,GO:0031399,GO:0031401,GO:0031410,GO:0031625,GO:0031647,GO:0031974,GO:0031981,GO:0031982,GO:0031983,GO:0032200,GO:0032268,GO:0032270,GO:0032271,GO:0032273,GO:0032501,GO:0032502,GO:0032504,GO:0032553,GO:0032555,GO:0032559,GO:0032768,GO:0032879,GO:0032880,GO:0032940,GO:0032989,GO:0032990,GO:0032991,GO:0033036,GO:0033135,GO:0033138,GO:0033267,GO:0033365,GO:0033554,GO:0033674,GO:0034097,GO:0034504,GO:0034605,GO:0034613,GO:0034622,GO:0034641,GO:0034645,GO:0034654,GO:0034774,GO:0035282,GO:0035639,GO:0035966,GO:0036094,GO:0036211,GO:0036230,GO:0036477,GO:0038093,GO:0038094,GO:0038096,GO:0038127,GO:0038128,GO:0040007,GO:0042026,GO:0042119,GO:0042127,GO:0042176,GO:0042221,GO:0042325,GO:0042327,GO:0042592,GO:0042623,GO:0042706,GO:0042749,GO:0042752,GO:0042802,GO:0042803,GO:0042826,GO:0042886,GO:0042995,GO:0043005,GO:0043025,GO:0043085,GO:0043167,GO:0043168,GO:0043170,GO:0043202,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043248,GO:0043254,GO:0043299,GO:0043312,GO:0043335,GO:0043412,GO:0043549,GO:0043603,GO:0043933,GO:0044085,GO:0044087,GO:0044089,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044292,GO:0044294,GO:0044295,GO:0044297,GO:0044389,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044430,GO:0044433,GO:0044437,GO:0044444,GO:0044446,GO:0044463,GO:0044464,GO:0044703,GO:0044770,GO:0044772,GO:0044782,GO:0044839,GO:0045040,GO:0045055,GO:0045165,GO:0045184,GO:0045187,GO:0045321,GO:0045428,GO:0045429,GO:0045466,GO:0045732,GO:0045859,GO:0045860,GO:0045935,GO:0045937,GO:0046483,GO:0046530,GO:0046552,GO:0046677,GO:0046903,GO:0046907,GO:0046983,GO:0048010,GO:0048156,GO:0048468,GO:0048469,GO:0048471,GO:0048477,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048588,GO:0048589,GO:0048592,GO:0048599,GO:0048609,GO:0048663,GO:0048666,GO:0048667,GO:0048675,GO:0048699,GO:0048731,GO:0048749,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0050776,GO:0050778,GO:0050789,GO:0050790,GO:0050794,GO:0050795,GO:0050821,GO:0050896,GO:0050999,GO:0051020,GO:0051052,GO:0051054,GO:0051082,GO:0051128,GO:0051130,GO:0051131,GO:0051169,GO:0051170,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051186,GO:0051219,GO:0051234,GO:0051239,GO:0051246,GO:0051247,GO:0051252,GO:0051276,GO:0051338,GO:0051341,GO:0051347,GO:0051640,GO:0051641,GO:0051649,GO:0051704,GO:0051716,GO:0051726,GO:0051896,GO:0051897,GO:0051972,GO:0051973,GO:0060205,GO:0060249,GO:0060255,GO:0060271,GO:0060341,GO:0060560,GO:0060810,GO:0060811,GO:0061024,GO:0061564,GO:0061684,GO:0061919,GO:0065003,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070182,GO:0070585,GO:0070727,GO:0070887,GO:0070925,GO:0071310,GO:0071345,GO:0071682,GO:0071702,GO:0071704,GO:0071705,GO:0071826,GO:0071840,GO:0071897,GO:0071944,GO:0072594,GO:0072655,GO:0072657,GO:0080090,GO:0080134,GO:0080135,GO:0090150,GO:0090151,GO:0090304,GO:0090596,GO:0097110,GO:0097159,GO:0097367,GO:0097447,GO:0097458,GO:0097708,GO:0097711,GO:0097718,GO:0098657,GO:0098687,GO:0098772,GO:0099503,GO:0101002,GO:0120025,GO:0120031,GO:0120036,GO:0120038,GO:0120039,GO:0140056,GO:0140096,GO:0150034,GO:1900034,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901987,GO:1901990,GO:1902531,GO:1902533,GO:1902749,GO:1902947,GO:1902949,GO:1903047,GO:1903320,GO:1903362,GO:1903364,GO:1903426,GO:1903428,GO:1903506,GO:1903827,GO:1904407,GO:1904813,GO:1905323,GO:1990138,GO:1990782,GO:2000112,GO:2000278,GO:2000377,GO:2000379,GO:2000573,GO:2001141",-,ko:K04079,"ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418",-,-,-,"ko00000,ko00001,ko01009,ko03029,ko03051,ko03110,ko04131,ko04147",-,-,-,"HATPase_c,HSP90"
CM_cdhit-1_transcript_392363,22.08470146340354,376686.Fjoh_4164,3.29e-73,231,"2C5VR@1|root,32CJG@2|Bacteria,4NQV8@976|Bacteroidetes,1I302@117743|Flavobacteriia,2NW91@237|Flavobacterium",976|Bacteroidetes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_392947,21.855706671952962,362418.IW19_02975,2.85e-156,462,"COG1834@1|root,COG1834@2|Bacteria,4PKFH@976|Bacteroidetes,1IJSS@117743|Flavobacteriia,2P0M4@237|Flavobacterium",976|Bacteroidetes,E,Pfam:SusD,-,-,-,ko:K21572,-,-,-,-,"ko00000,ko02000","8.A.46.1,8.A.46.3",-,-,"SusD-like_3,SusD_RagB"
CM_cdhit-1_transcript_394632,21.95430223992986,1150469.RSPPHO_03264,1.06e-16,75.9,"2EBGV@1|root,335HF@2|Bacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CM_cdhit-1_transcript_394705,21.757450536122825,1430440.MGMSRv2_1983,2.1499999999999998e-38,135,"2DNPH@1|root,32YF1@2|Bacteria,1NARM@1224|Proteobacteria,2UJNP@28211|Alphaproteobacteria",28211|Alphaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
